id;Nom;Référence;prix TTC;TVA;catalogId;vendorId;unit;Quantité;actif;image
"1236652";"Confiture de baies d'églantier";"";"4.2";"0";"63934";"23608";"Gram";"200";"true";"https://app.cagette.net/file/303206_76f8e00637a6d2fff76a5f565bc5c517"
"1333978";"Confiture de casseille";"";"4.2";"0";"63934";"23608";"Gram";"200";"false";"https://app.cagette.net/file/297384_b9f79a580c999527f93a3608b205759d"
"1236653";"Confiture de cassis";"";"4.2";"0";"63934";"23608";"Gram";"200";"false";"https://app.cagette.net/file/283017_518f85f7caf3d7448814645b20ec4907"
"1236655";"Confiture de mûres";"";"4.2";"0";"63934";"23608";"Gram";"400";"false";"https://app.cagette.net/file/303207_87d0fce8917cca32d6ca643c60fdec68"
"1236654";"Confiture de merises";"";"4.2";"0";"63934";"23608";"Gram";"200";"false";"https://app.cagette.net/file/283019_276fb69f4b0065c758f1801b52b05129"
"1246969";"Confiture de mirabelles";"";"4.2";"0";"63934";"23608";"Gram";"400";"false";"https://app.cagette.net/file/285282_a241006dc42cfa254bb5bfce8e1336d8"
"1449405";"Confiture de poire fleurs de sureau - 300g";"";"4.3";"0";"63934";"23608";"Piece";"1";"false";"https://app.cagette.net/img/taxo/grey/epic.png"
"1237845";"Confiture de pomme gingembre";"";"4.2";"0";"63934";"23608";"Gram";"400";"false";"https://app.cagette.net/file/283209_514943483bc01b3c489aae1d1dd4fcc3"
"1389553";"Confiture de pomme vanille";"";"4.3";"0";"63934";"23608";"Piece";"1";"true";"https://app.cagette.net/img/taxo/grey/epic.png"
"1236656";"Confiture de pommes cannelle";"";"4.2";"0";"63934";"23608";"Gram";"400";"false";"https://app.cagette.net/file/283021_94efac8c6709ca2e6561564640ec4d9c"
"1237858";"Confiture de pommes noisettes caramélisées - 300g";"";"4.3";"0";"63934";"23608";"Piece";"1";"true";"https://app.cagette.net/file/303204_de7f9b6888a83ea645ae1ba91e94c7ef"
"1237894";"Confiture de Quetsche";"";"4.2";"0";"63934";"23608";"Gram";"400";"false";"https://app.cagette.net/file/283214_1632f18f43ab1c8078e020496731ef4f"
"1237898";"Confiture de rhubarbe sureau";"";"4.2";"0";"63934";"23608";"Gram";"200";"false";"https://app.cagette.net/file/283215_be3cff19e64353ac84c409a8478d8f5a"
"1237899";"Confiture de sureau noir";"";"4.2";"0";"63934";"23608";"Gram";"200";"false";"https://app.cagette.net/file/283216_d02401dbbcfc0a050eca7d22b36da331"
"1237921";"Confiture de tomates vertes - 400g";"";"4.3";"0";"63934";"23608";"Piece";"1";"true";"https://app.cagette.net/file/303208_eb43ab4f4fc9857acba2ac929212fff1"
"1237922";"Confiture de tomates vertes gingembre - 400g";"";"4.3";"0";"63934";"23608";"Piece";"1";"false";"https://app.cagette.net/file/305984_2fbb0cc33d52f0d152bccd7257eb7e68"
"1237920";"Courgettes à la tomate";"";"3.8";"0";"63934";"23608";"Millilitre";"750";"false";"https://app.cagette.net/file/305152_dcea1970a789f474bbc0ddca9c71d15e"
"1393506";"Crème de chou fleur";"";"3.5";"0";"63934";"23608";"Centilitre";"75";"false";"https://app.cagette.net/file/305975_afc06b8554321fb250249d1a7e7fed27"
"1343295";"Crème de noix au caramel";"";"4.4";"0";"63934";"23608";"Gram";"200";"false";"https://app.cagette.net/file/299773_2117dadaff266ee4e039cd96b435fd58"
"1493391";"Gelée d'acacia - 200g";"";"4.4";"0";"63934";"23608";"Piece";"1";"true";"https://app.cagette.net/img/taxo/grey/epic.png"
"1493388";"Gelée d'aspérule - 200g";"";"4.4";"0";"63934";"23608";"Piece";"1";"true";"https://app.cagette.net/file/319300_4e04ddee3c33541aec8662a2dd287ccc"
"1295123";"Gelée d'orange";"";"4.2";"0";"63934";"23608";"Gram";"200";"false";"https://app.cagette.net/file/293371_262d37b5cad185e7e81a7119e2f795a1"
"1393508";"Gelée d'orange aux quatre épices - 200g";"";"4.3";"0";"63934";"23608";"Piece";"1";"true";"https://app.cagette.net/file/311010_a5c9120da272d968dabe0847fe437ac4"
"1473846";"Gelée d'ortie - 200g";"";"4.4";"0";"63934";"23608";"Piece";"1";"true";"https://app.cagette.net/file/316102_4369d9e4e62d9d2fa449db2d9ef55f6b"
"1473851";"Gelée de gentiane - 200g";"";"4.4";"0";"63934";"23608";"Piece";"1";"false";"https://app.cagette.net/file/316104_a4ea454b7d8b95fce47186fc3cf1f0e8"
"1393509";"Gelée de mandarine";"";"4.3";"0";"63934";"23608";"Gram";"200";"true";"https://app.cagette.net/file/305841_de97c304183e5079001f8d60179a0a66"
"1443518";"Gelée de pâquerette - 200g";"";"4.4";"0";"63934";"23608";"Piece";"1";"true";"https://app.cagette.net/file/311012_172ccf1acb39deef89a08f9487f261f7"
